date,FF_O,TCMNOM_Y1,TCMNOM_Y5
20091209,0.12,0.31,2.15
20091210,0.12,0.32,2.19
20091211,0.12,0.35,2.26
20091214,0.12,0.37,2.3
20091215,0.13,0.41,2.35
20091216,0.14,0.38,2.35
20091217,0.13,0.35,2.24
20091218,0.12,0.36,2.3
20091221,0.12,0.4,2.43
20091222,0.12,0.41,2.49
20091223,0.11,0.41,2.51
20091224,0.11,0.43,2.57
20091225,,,
20091228,0.12,0.47,2.62
20091229,0.12,0.47,2.62
20091230,0.11,0.45,2.61
20091231,0.05,0.47,2.69
20100101,,,
20100104,0.12,0.45,2.65
20100105,0.12,0.41,2.56
20100106,0.12,0.4,2.6
20100107,0.1,0.4,2.62
20100108,0.11,0.37,2.57
20100111,0.11,0.35,2.58
20100112,0.11,0.34,2.49
20100113,0.11,0.37,2.55
20100114,0.11,0.34,2.51
20100115,0.12,0.33,2.44
20100118,,,
20100119,0.13,0.33,2.48
20100120,0.13,0.31,2.45
20100121,0.12,0.31,2.38
20100122,0.11,0.3,2.37
20100125,0.12,0.3,2.39
20100126,0.12,0.32,2.38
20100127,0.12,0.33,2.43
20100128,0.12,0.31,2.41
20100129,0.12,0.3,2.34
20100201,0.14,0.33,2.38
20100202,0.14,0.33,2.37
20100203,0.13,0.35,2.4
20100204,0.14,0.32,2.29
20100205,0.13,0.31,2.23
20100208,0.13,0.32,2.26
20100209,0.13,0.34,2.32
20100210,0.12,0.38,2.39
20100211,0.12,0.38,2.39
20100212,0.12,0.35,2.35
20100215,,,
20100216,0.13,0.34,2.32
20100217,0.12,0.35,2.4
20100218,0.12,0.37,2.46
20100219,0.13,0.39,2.48
20100222,0.12,0.37,2.47
20100223,0.12,0.36,2.37
20100224,0.11,0.34,2.4
20100225,0.12,0.32,2.33
20100226,0.13,0.32,2.3
20100301,0.14,0.32,2.28
20100302,0.14,0.32,2.27
20100303,0.15,0.33,2.27
20100304,0.16,0.35,2.28
20100305,0.17,0.38,2.35
20100308,0.15,0.39,2.36
20100309,0.14,0.37,2.34
20100310,0.14,0.39,2.39
20100311,0.15,0.4,2.43
20100312,0.17,0.41,2.42
20100315,0.2,0.4,2.42
20100316,0.2,0.41,2.37
20100317,0.18,0.41,2.38
20100318,0.18,0.41,2.44
20100319,0.18,0.42,2.48
20100322,0.18,0.41,2.43
20100323,0.17,0.4,2.44
20100324,0.17,0.44,2.62
20100325,0.17,0.44,2.65
20100326,0.17,0.43,2.59
20100329,0.16,0.42,2.6
20100330,0.16,0.44,2.6
20100331,0.09,0.41,2.55
20100401,0.17,0.42,2.59
20100402,0.2,0.46,2.67
20100405,0.2,0.48,2.75
20100406,0.2,0.49,2.71
20100407,0.19,0.47,2.62
20100408,0.19,0.46,2.64
20100409,0.19,0.46,2.65
20100412,0.19,0.46,2.6
20100413,0.2,0.45,2.58
20100414,0.2,0.45,2.61
20100415,0.22,0.43,2.57
20100416,0.21,0.41,2.49
20100419,0.2,0.43,2.54
20100420,0.2,0.42,2.56
20100421,0.2,0.44,2.52
20100422,0.2,0.45,2.57
20100423,0.2,0.46,2.61
20100426,0.2,0.47,2.6
20100427,0.2,0.42,2.46
20100428,0.2,0.43,2.53
20100429,0.19,0.42,2.49
20100430,0.2,0.41,2.43
20100503,0.2,0.43,2.47
20100504,0.21,0.43,2.38
20100505,0.21,0.39,2.31
20100506,0.2,0.34,2.13
20100507,0.2,0.38,2.17
20100510,0.2,0.39,2.27
20100511,0.2,0.38,2.26
20100512,0.2,0.4,2.29
20100513,0.2,0.4,2.27
20100514,0.2,0.34,2.16
20100517,0.21,0.36,2.2
20100518,0.21,0.35,2.11
20100519,0.2,0.35,2.13
20100520,0.2,0.34,2.04
20100521,0.2,0.35,2.02
20100524,0.21,0.35,2.04
20100525,0.21,0.36,2.01
20100526,0.2,0.37,2.06
20100527,0.2,0.37,2.18
20100528,0.19,0.34,2.1
20100531,,,
20100601,0.2,0.35,2.09
20100602,0.2,0.38,2.14
20100603,0.19,0.38,2.17
20100604,0.19,0.34,1.98
20100607,0.19,0.35,1.95
20100608,0.19,0.34,1.98
20100609,0.18,0.33,1.99
20100610,0.18,0.34,2.12
20100611,0.18,0.3,2.03
20100614,0.18,0.31,2.07
20100615,0.19,0.31,2.1
20100616,0.19,0.3,2.06
20100617,0.19,0.28,2.01
20100618,0.18,0.3,2.04
20100621,0.17,0.29,2.05
20100622,0.18,0.29,1.98
20100623,0.17,0.3,1.93
20100624,0.16,0.29,1.93
20100625,0.16,0.29,1.9
20100628,0.17,0.3,1.83
20100629,0.15,0.31,1.78
20100630,0.09,0.32,1.79
20100701,0.17,0.32,1.8
20100702,0.18,0.31,1.82
20100705,,,
20100706,0.18,0.32,1.76
20100707,0.18,0.31,1.79
20100708,0.17,0.3,1.8
20100709,0.18,0.3,1.85
20100712,0.17,0.3,1.85
20100713,0.17,0.3,1.9
20100714,0.17,0.27,1.82
20100715,0.19,0.27,1.76
20100716,0.19,0.28,1.7
20100719,0.19,0.28,1.73
20100720,0.18,0.27,1.71
20100721,0.18,0.27,1.66
20100722,0.18,0.27,1.69
20100723,0.19,0.27,1.75
20100726,0.19,0.29,1.76
20100727,0.19,0.3,1.82
20100728,0.2,0.3,1.75
20100729,0.19,0.3,1.7
20100730,0.18,0.29,1.6
20100802,0.19,0.28,1.64
20100803,0.19,0.27,1.55
20100804,0.19,0.28,1.62
20100805,0.19,0.27,1.57
20100806,0.18,0.25,1.51
20100809,0.18,0.26,1.54
20100810,0.18,0.25,1.46
20100811,0.17,0.25,1.44
20100812,0.18,0.25,1.48
20100813,0.19,0.26,1.47
20100816,0.2,0.25,1.4
20100817,0.2,0.26,1.44
20100818,0.19,0.25,1.46
20100819,0.19,0.25,1.41
20100820,0.2,0.26,1.47
20100823,0.19,0.25,1.43
20100824,0.19,0.27,1.36
20100825,0.19,0.26,1.4
20100826,0.19,0.25,1.38
20100827,0.19,0.27,1.49
20100830,0.19,0.26,1.39
20100831,0.21,0.25,1.33
20100901,0.19,0.25,1.41
20100902,0.19,0.25,1.43
20100903,0.19,0.25,1.49
20100906,,,
20100907,0.2,0.25,1.41
20100908,0.19,0.24,1.46
20100909,0.18,0.26,1.57
20100910,0.18,0.27,1.59
20100913,0.18,0.26,1.51
20100914,0.19,0.26,1.43
20100915,0.21,0.26,1.46
20100916,0.21,0.25,1.48
20100917,0.21,0.26,1.46
20100920,0.21,0.26,1.43
20100921,0.2,0.26,1.34
20100922,0.21,0.25,1.33
20100923,0.2,0.25,1.34
20100924,0.21,0.25,1.37
20100927,0.19,0.26,1.31
20100928,0.19,0.26,1.25
20100929,0.19,0.27,1.28
20100930,0.15,0.27,1.27
20101001,0.2,0.26,1.26
20101004,0.2,0.26,1.23
20101005,0.2,0.25,1.21
20101006,0.19,0.24,1.16
20101007,0.18,0.23,1.14
20101008,0.18,0.21,1.11
20101011,,,
20101012,0.18,0.21,1.14
20101013,0.18,0.22,1.13
20101014,0.19,0.22,1.18
20101015,0.2,0.22,1.2
20101018,0.19,0.23,1.14
20101019,0.19,0.22,1.11
20101020,0.19,0.22,1.11
20101021,0.19,0.22,1.15
20101022,0.19,0.21,1.17
20101025,0.19,0.23,1.2
20101026,0.19,0.23,1.27
20101027,0.19,0.23,1.34
20101028,0.19,0.23,1.23
20101029,0.2,0.22,1.17
20101101,0.2,0.22,1.17
20101102,0.2,0.22,1.15
20101103,0.2,0.22,1.11
20101104,0.19,0.21,1.04
20101105,0.18,0.22,1.1
20101108,0.18,0.22,1.13
20101109,0.17,0.24,1.27
20101110,0.17,0.24,1.23
20101111,,,
20101112,0.19,0.27,1.35
20101115,0.21,0.29,1.51
20101116,0.21,0.27,1.49
20101117,0.2,0.26,1.49
20101118,0.2,0.26,1.51
20101119,0.21,0.27,1.54
20101122,0.19,0.26,1.44
20101123,0.2,0.26,1.4
20101124,0.2,0.28,1.56
20101125,,,
20101126,0.2,0.28,1.53
20101129,0.2,0.28,1.51
20101130,0.2,0.27,1.47
20101201,0.2,0.28,1.64
20101202,0.19,0.29,1.68
20101203,0.18,0.26,1.64
20101206,0.18,0.26,1.53
20101207,0.17,0.28,1.74
20101208,0.17,0.3,1.87
20101209,0.16,0.3,1.9
20101210,0.16,0.29,1.98
20101213,0.17,0.29,1.91
20101214,0.19,0.3,2.08
20101215,0.2,0.3,2.11
20101216,0.2,0.31,2.06
20101217,0.2,0.3,1.97
20101220,0.21,0.3,1.99
20101221,0.2,0.3,1.99
20101222,0.19,0.3,2.02
20101223,0.19,0.3,2.09
20101224,0.19,,
20101227,0.19,0.32,2.08
20101228,0.18,0.31,2.18
20101229,0.18,0.3,2.03
20101230,0.19,0.29,2.06
20101231,0.13,0.29,2.01
20110103,0.19,0.29,2.02
20110104,0.18,0.28,2.01
20110105,0.18,0.31,2.14
20110106,0.17,0.3,2.09
20110107,0.17,0.29,1.96
20110110,0.17,0.29,1.93
20110111,0.17,0.28,1.98
20110112,0.16,0.26,1.99
20110113,0.16,0.26,1.93
20110114,0.16,0.27,1.95
20110117,,,
20110118,0.19,0.26,1.97
20110119,0.18,0.27,1.95
20110120,0.18,0.27,2.06
20110121,0.17,0.27,2.04
20110124,0.18,0.28,2.03
20110125,0.17,0.27,1.96
20110126,0.17,0.27,2.03
20110127,0.17,0.25,1.98
20110128,0.17,0.24,1.92
20110131,0.17,0.26,1.95
20110201,0.18,0.27,2.02
20110202,0.18,0.28,2.1
20110203,0.17,0.29,2.18
20110204,0.17,0.31,2.27
20110207,0.17,0.31,2.29
20110208,0.16,0.31,2.39
20110209,0.15,0.3,2.33
20110210,0.15,0.3,2.4
20110211,0.15,0.3,2.38
20110214,0.15,0.3,2.37
20110215,0.16,0.3,2.35
20110216,0.15,0.29,2.37
20110217,0.15,0.27,2.3
20110218,0.15,0.28,2.3
20110221,,,
20110222,0.15,0.28,2.16
20110223,0.15,0.27,2.21
20110224,0.15,0.26,2.19
20110225,0.15,0.27,2.16
20110228,0.16,0.25,2.13
20110301,0.15,0.25,2.11
20110302,0.16,0.26,2.16
20110303,0.15,0.29,2.3
20110304,0.15,0.26,2.17
20110307,0.14,0.25,2.19
20110308,0.14,0.26,2.22
20110309,0.14,0.26,2.16
20110310,0.14,0.25,2.05
20110311,0.13,0.24,2.06
20110314,0.14,0.22,2
20110315,0.14,0.23,2
20110316,0.14,0.21,1.87
20110317,0.14,0.24,1.91
20110318,0.15,0.23,1.96
20110321,0.14,0.25,2.04
20110322,0.14,0.25,2.07
20110323,0.14,0.24,2.07
20110324,0.13,0.26,2.14
20110325,0.13,0.3,2.2
20110328,0.13,0.3,2.23
20110329,0.13,0.31,2.25
20110330,0.13,0.3,2.21
20110331,0.1,0.3,2.24
20110401,0.11,0.27,2.24
20110404,0.09,0.24,2.2
20110405,0.09,0.3,2.28
20110406,0.1,0.29,2.32
20110407,0.1,0.27,2.29
20110408,0.09,0.27,2.31
20110411,0.09,0.26,2.31
20110412,0.08,0.24,2.22
20110413,0.08,0.23,2.19
20110414,0.09,0.25,2.23
20110415,0.12,0.24,2.14
20110418,0.1,0.24,2.09
20110419,0.11,0.24,2.09
20110420,0.1,0.24,2.15
20110421,0.1,0.23,2.14
20110422,0.1,,
20110425,0.1,0.23,2.1
20110426,0.09,0.22,2.05
20110427,0.09,0.22,2.06
20110428,0.09,0.23,2
20110429,0.09,0.22,1.97
20110502,0.09,0.22,1.96
20110503,0.09,0.2,1.96
20110504,0.09,0.19,1.95
20110505,0.09,0.2,1.88
20110506,0.09,0.18,1.87
20110509,0.09,0.17,1.84
20110510,0.09,0.19,1.91
20110511,0.09,0.18,1.87
20110512,0.09,0.18,1.89
20110513,0.09,0.19,1.86
20110516,0.1,0.18,1.83
20110517,0.09,0.19,1.8
20110518,0.1,0.19,1.87
20110519,0.09,0.19,1.85
20110520,0.1,0.18,1.82
20110523,0.1,0.2,1.8
20110524,0.1,0.2,1.81
20110525,0.09,0.18,1.81
20110526,0.09,0.18,1.72
20110527,0.1,0.18,1.71
20110530,,,
20110531,0.1,0.18,1.68
20110601,0.1,0.18,1.6
20110602,0.1,0.19,1.65
20110603,0.11,0.18,1.6
20110606,0.1,0.18,1.6
20110607,0.09,0.18,1.59
20110608,0.09,0.18,1.52
20110609,0.09,0.19,1.6
20110610,0.09,0.19,1.58
20110613,0.1,0.18,1.59
20110614,0.1,0.19,1.7
20110615,0.1,0.19,1.55
20110616,0.1,0.18,1.52
20110617,0.1,0.17,1.53
20110620,0.09,0.18,1.55
20110621,0.09,0.18,1.57
20110622,0.09,0.16,1.58
20110623,0.08,0.15,1.48
20110624,0.08,0.16,1.4
20110627,0.08,0.18,1.47
20110628,0.08,0.21,1.62
20110629,0.07,0.19,1.7
20110630,0.07,0.19,1.76
20110701,0.08,0.2,1.8
20110704,,,
20110705,0.08,0.19,1.7
20110706,0.07,0.19,1.66
20110707,0.07,0.2,1.74
20110708,0.07,0.17,1.57
20110711,0.07,0.17,1.49
20110712,0.06,0.18,1.47
20110713,0.06,0.16,1.45
20110714,0.06,0.15,1.51
20110715,0.06,0.15,1.46
20110718,0.06,0.15,1.45
20110719,0.06,0.17,1.45
20110720,0.06,0.19,1.49
20110721,0.06,0.2,1.56
20110722,0.06,0.2,1.53
20110725,0.06,0.2,1.55
20110726,0.06,0.21,1.51
20110727,0.07,0.21,1.56
20110728,0.08,0.21,1.52
20110729,0.11,0.2,1.35
20110801,0.17,0.22,1.32
20110802,0.16,0.17,1.23
20110803,0.12,0.16,1.25
20110804,0.09,0.12,1.12
20110805,0.08,0.11,1.23
20110808,0.11,0.12,1.11
20110809,0.1,0.11,0.91
20110810,0.1,0.09,0.93
20110811,0.09,0.1,1.02
20110812,0.1,0.11,0.96
20110815,0.1,0.12,0.99
20110816,0.09,0.12,0.95
20110817,0.09,0.12,0.92
20110818,0.09,0.1,0.9
20110819,0.09,0.1,0.9
20110822,0.09,0.09,0.94
20110823,0.08,0.1,0.95
20110824,0.08,0.11,1.05
20110825,0.08,0.1,0.98
20110826,0.09,0.09,0.94
20110829,0.09,0.09,0.99
20110830,0.08,0.09,0.94
20110831,0.08,0.1,0.96
20110901,0.08,0.1,0.9
20110902,0.08,0.1,0.88
20110905,,,
20110906,0.09,0.13,0.88
20110907,0.09,0.11,0.92
20110908,0.09,0.12,0.88
20110909,0.09,0.11,0.81
20110912,0.09,0.11,0.87
20110913,0.09,0.1,0.89
20110914,0.08,0.09,0.91
20110915,0.09,0.1,0.95
20110916,0.09,0.09,0.94
20110919,0.09,0.08,0.85
20110920,0.09,0.09,0.85
20110921,0.08,0.11,0.88
20110922,0.08,0.1,0.79
20110923,0.08,0.1,0.89
20110926,0.08,0.1,0.92
20110927,0.08,0.1,0.97
20110928,0.08,0.12,0.99
20110929,0.08,0.11,0.98
20110930,0.06,0.13,0.96
20111003,0.08,0.12,0.87
20111004,0.07,0.11,0.9
20111005,0.07,0.1,0.96
20111006,0.07,0.09,1.01
20111007,0.07,0.11,1.08
20111010,,,
20111011,0.07,0.12,1.14
20111012,0.07,0.09,1.17
20111013,0.07,0.11,1.11
20111014,0.07,0.11,1.12
20111017,0.07,0.12,1.08
20111018,0.07,0.12,1.07
20111019,0.07,0.11,1.05
20111020,0.07,0.12,1.07
20111021,0.07,0.12,1.08
20111024,0.07,0.11,1.1
20111025,0.07,0.11,1.01
20111026,0.08,0.13,1.09
20111027,0.07,0.14,1.2
20111028,0.07,0.13,1.13
20111031,0.09,0.12,0.99
20111101,0.08,0.13,0.9
20111102,0.08,0.11,0.89
20111103,0.09,0.11,0.91
20111104,0.08,0.11,0.88
20111107,0.08,0.09,0.88
20111108,0.08,0.1,0.92
20111109,0.08,0.1,0.88
20111110,0.08,0.1,0.9
20111111,,,
20111114,0.08,0.09,0.91
20111115,0.09,0.11,0.93
20111116,0.08,0.11,0.9
20111117,0.08,0.1,0.88
20111118,0.08,0.12,0.94
20111121,0.08,0.11,0.92
20111122,0.08,0.11,0.91
20111123,0.09,0.12,0.88
20111124,,,
20111125,0.07,0.13,0.93
20111128,0.08,0.13,0.91
20111129,0.08,0.14,0.93
20111130,0.1,0.12,0.96
20111201,0.08,0.12,0.97
20111202,0.08,0.12,0.92
20111205,0.08,0.11,0.93
20111206,0.08,0.11,0.94
20111207,0.08,0.11,0.89
20111208,0.07,0.1,0.86
20111209,0.07,0.11,0.89
20111212,0.07,0.1,0.87
20111213,0.07,0.11,0.85
20111214,0.07,0.12,0.86
20111215,0.07,0.12,0.86
20111216,0.07,0.11,0.81
20111219,0.07,0.11,0.82
20111220,0.07,0.12,0.88
20111221,0.07,0.13,0.91
20111222,0.07,0.12,0.91
20111223,0.08,0.12,0.97
20111226,,,
20111227,0.07,0.12,0.96
20111228,0.07,0.12,0.91
20111229,0.07,0.12,0.88
20111230,0.04,0.12,0.83
20120102,,,
20120103,0.07,0.12,0.89
20120104,0.07,0.12,0.89
20120105,0.07,0.11,0.88
20120106,0.07,0.12,0.86
20120109,0.08,0.11,0.85
20120110,0.08,0.11,0.86
20120111,0.08,0.11,0.82
20120112,0.08,0.11,0.84
20120113,0.09,0.1,0.8
20120116,,,
20120117,0.09,0.11,0.79
20120118,0.09,0.11,0.82
20120119,0.1,0.11,0.87
20120120,0.09,0.11,0.91
20120123,0.09,0.12,0.93
20120124,0.09,0.12,0.92
20120125,0.08,0.12,0.81
20120126,0.08,0.12,0.77
20120127,0.09,0.12,0.75
20120130,0.09,0.12,0.73
20120131,0.11,0.13,0.71
20120201,0.11,0.13,0.72
20120202,0.11,0.14,0.71
20120203,0.11,0.14,0.78
20120206,0.11,0.14,0.76
20120207,0.11,0.14,0.82
20120208,0.11,0.15,0.82
20120209,0.11,0.15,0.86
20120210,0.12,0.15,0.81
20120213,0.12,0.15,0.85
20120214,0.12,0.18,0.81
20120215,0.12,0.18,0.81
20120216,0.11,0.17,0.87
20120217,0.09,0.18,0.88
20120220,,,
20120221,0.1,0.17,0.92
20120222,0.08,0.17,0.88
20120223,0.08,0.17,0.88
20120224,0.09,0.18,0.89
20120227,0.1,0.17,0.84
20120228,0.1,0.18,0.84
20120229,0.1,0.18,0.87
20120301,0.11,0.18,0.89
20120302,0.11,0.17,0.84
20120305,0.11,0.17,0.87
20120306,0.11,0.17,0.83
20120307,0.11,0.18,0.85
20120308,0.11,0.18,0.89
20120309,0.12,0.18,0.9
20120312,0.12,0.18,0.92
20120313,0.12,0.2,0.99
20120314,0.13,0.21,1.13
20120315,0.14,0.21,1.11
20120316,0.15,0.21,1.13
20120319,0.15,0.21,1.2
20120320,0.15,0.22,1.22
20120321,0.15,0.21,1.15
20120322,0.14,0.19,1.13
20120323,0.14,0.19,1.1
20120326,0.14,0.19,1.09
20120327,0.14,0.18,1.04
20120328,0.13,0.18,1.05
20120329,0.13,0.18,1.01
20120330,0.09,0.19,1.04
20120402,0.15,0.18,1.03
20120403,0.15,0.2,1.1
20120404,0.15,0.19,1.05
20120405,0.15,0.19,1.01
20120406,0.12,0.19,0.89
20120409,0.16,0.19,0.9
20120410,0.15,0.19,0.85
20120411,0.16,0.18,0.89
20120412,0.15,0.18,0.9
20120413,0.15,0.17,0.86
20120416,0.15,0.18,0.85
20120417,0.16,0.18,0.88
20120418,0.15,0.18,0.86
20120419,0.13,0.17,0.84
20120420,0.12,0.18,0.86
20120423,0.13,0.17,0.83
20120424,0.14,0.18,0.86
20120425,0.15,0.18,0.86
20120426,0.14,0.18,0.83
20120427,0.13,0.19,0.82
20120430,0.16,0.2,0.82
20120501,0.16,0.19,0.84
20120502,0.15,0.18,0.82
20120503,0.15,0.19,0.82
20120504,0.16,0.18,0.78
20120507,0.16,0.18,0.79
20120508,0.16,0.18,0.77
20120509,0.15,0.18,0.77
20120510,0.15,0.18,0.79
20120511,0.15,0.18,0.75
20120514,0.16,0.19,0.73
20120515,0.16,0.19,0.74
20120516,0.16,0.2,0.75
20120517,0.16,0.2,0.74
20120518,0.16,0.2,0.75
20120521,0.16,0.21,0.75
20120522,0.16,0.21,0.78
20120523,0.15,0.2,0.74
20120524,0.15,0.21,0.77
20120525,0.15,0.2,0.76
20120528,,,
20120529,0.16,0.2,0.76
20120530,0.16,0.19,0.69
20120531,0.16,0.18,0.67
20120601,0.16,0.17,0.62
20120604,0.17,0.18,0.68
20120605,0.17,0.18,0.68
20120606,0.16,0.18,0.73
20120607,0.16,0.18,0.72
20120608,0.17,0.19,0.71
20120611,0.17,0.18,0.69
20120612,0.16,0.19,0.75
20120613,0.17,0.18,0.71
20120614,0.17,0.18,0.73
20120615,0.18,0.18,0.68
20120618,0.17,0.18,0.69
20120619,0.17,0.18,0.71
20120620,0.16,0.2,0.74
20120621,0.17,0.19,0.73
20120622,0.17,0.19,0.76
20120625,0.17,0.19,0.72
20120626,0.16,0.21,0.75
20120627,0.15,0.21,0.73
20120628,0.15,0.22,0.69
20120629,0.09,0.21,0.72
20120702,0.18,0.21,0.67
20120703,0.17,0.21,0.69
20120704,,,
20120705,0.17,0.19,0.68
20120706,0.17,0.2,0.64
20120709,0.17,0.2,0.63
20120710,0.17,0.2,0.63
20120711,0.17,0.2,0.64
20120712,0.18,0.2,0.63
20120713,0.19,0.2,0.63
20120716,0.18,0.18,0.6
20120717,0.17,0.18,0.62
20120718,0.16,0.18,0.6
20120719,0.13,0.17,0.62
20120720,0.13,0.17,0.59
20120723,0.14,0.17,0.57
20120724,0.15,0.18,0.57
20120725,0.15,0.17,0.56
20120726,0.14,0.18,0.58
20120727,0.14,0.17,0.65
20120730,0.14,0.18,0.61
20120731,0.13,0.16,0.6
20120801,0.14,0.17,0.63
20120802,0.14,0.17,0.61
20120803,0.14,0.16,0.67
20120806,0.14,0.16,0.65
20120807,0.13,0.19,0.71
20120808,0.13,0.19,0.73
20120809,0.13,0.2,0.74
20120810,0.13,0.18,0.71
20120813,0.13,0.19,0.71
20120814,0.13,0.19,0.75
20120815,0.13,0.19,0.8
20120816,0.13,0.2,0.83
20120817,0.13,0.2,0.81
20120820,0.13,0.19,0.8
20120821,0.13,0.2,0.8
20120822,0.13,0.19,0.71
20120823,0.13,0.19,0.71
20120824,0.13,0.19,0.72
20120827,0.13,0.18,0.7
20120828,0.13,0.18,0.69
20120829,0.13,0.18,0.69
20120830,0.14,0.17,0.66
20120831,0.13,0.16,0.59
20120903,,,
20120904,0.14,0.16,0.62
20120905,0.16,0.17,0.62
20120906,0.16,0.18,0.68
20120907,0.15,0.18,0.64
20120910,0.15,0.18,0.66
20120911,0.15,0.18,0.67
20120912,0.15,0.18,0.7
20120913,0.15,0.17,0.65
20120914,0.16,0.18,0.72
20120917,0.16,0.18,0.73
20120918,0.16,0.18,0.71
20120919,0.15,0.18,0.7
20120920,0.16,0.18,0.7
20120921,0.15,0.18,0.68
20120924,0.16,0.18,0.68
20120925,0.15,0.18,0.66
20120926,0.15,0.17,0.63
20120927,0.14,0.16,0.64
20120928,0.09,0.17,0.62
20121001,0.15,0.17,0.62
20121002,0.16,0.16,0.61
20121003,0.16,0.16,0.61
20121004,0.15,0.18,0.63
20121005,0.15,0.18,0.67
20121008,,,
20121009,0.16,0.18,0.67
20121010,0.16,0.18,0.66
20121011,0.16,0.18,0.67
20121012,0.16,0.18,0.67
20121015,0.16,0.19,0.67
20121016,0.16,0.18,0.7
20121017,0.15,0.18,0.78
20121018,0.15,0.18,0.79
20121019,0.16,0.18,0.77
20121022,0.15,0.19,0.79
20121023,0.15,0.18,0.77
20121024,0.17,0.18,0.76
20121025,0.16,0.19,0.82
20121026,0.16,0.19,0.76
20121029,0.17,0.18,0.74
20121030,0.17,,
20121031,0.18,0.18,0.72
20121101,0.17,0.18,0.73
20121102,0.16,0.19,0.73
20121105,0.17,0.19,0.7
20121106,0.16,0.19,0.75
20121107,0.16,0.18,0.67
20121108,0.16,0.2,0.65
20121109,0.16,0.18,0.65
20121112,,,
20121113,0.16,0.18,0.63
20121114,0.16,0.18,0.63
20121115,0.16,0.17,0.62
20121116,0.16,0.16,0.62
20121119,0.16,0.16,0.64
20121120,0.16,0.16,0.67
20121121,0.16,0.17,0.69
20121122,,,
20121123,0.16,0.19,0.7
20121126,0.16,0.17,0.68
20121127,0.16,0.18,0.66
20121128,0.16,0.18,0.64
20121129,0.16,0.18,0.63
20121130,0.16,0.18,0.61
20121203,0.16,0.18,0.63
20121204,0.17,0.18,0.63
20121205,0.16,0.18,0.61
20121206,0.16,0.18,0.6
20121207,0.16,0.18,0.63
20121210,0.16,0.18,0.62
20121211,0.17,0.16,0.64
20121212,0.17,0.14,0.66
20121213,0.16,0.14,0.7
20121214,0.17,0.13,0.7
20121217,0.16,0.13,0.74
20121218,0.17,0.16,0.78
20121219,0.17,0.15,0.77
20121220,0.17,0.15,0.77
20121221,0.17,0.15,0.75
20121224,0.18,0.16,0.77
20121225,,,
20121226,0.17,0.16,0.76
20121227,0.17,0.15,0.72
20121228,0.17,0.15,0.72
20121231,0.09,0.16,0.72
20130101,,,
20130102,0.17,0.15,0.76
20130103,0.17,0.15,0.81
20130104,0.16,0.15,0.82
20130107,0.16,0.15,0.82
20130108,0.15,0.14,0.79
20130109,0.14,0.13,0.77
20130110,0.14,0.14,0.8
20130111,0.14,0.14,0.78
20130114,0.14,0.14,0.78
20130115,0.15,0.14,0.75
20130116,0.14,0.14,0.75
20130117,0.14,0.14,0.79
20130118,0.14,0.14,0.77
20130121,,,
20130122,0.14,0.14,0.76
20130123,0.13,0.15,0.76
20130124,0.15,0.15,0.78
20130125,0.14,0.15,0.87
20130128,0.14,0.16,0.89
20130129,0.12,0.15,0.9
20130130,0.12,0.15,0.88
20130131,0.15,0.15,0.88
20130201,0.14,0.15,0.88
20130204,0.13,0.15,0.85
20130205,0.13,0.15,0.88
20130206,0.13,0.15,0.84
20130207,0.13,0.15,0.83
20130208,0.14,0.14,0.84
20130211,0.14,0.15,0.85
20130212,0.13,0.14,0.88
20130213,0.14,0.15,0.92
20130214,0.14,0.16,0.86
20130215,0.16,0.17,0.87
20130218,,,
20130219,0.15,0.17,0.89
20130220,0.15,0.17,0.88
20130221,0.16,0.16,0.86
20130222,0.16,0.16,0.84
20130225,0.15,0.16,0.78
20130226,0.14,0.17,0.78
20130227,0.14,0.17,0.78
20130228,0.14,0.17,0.77
20130301,0.14,0.16,0.75
20130304,0.16,0.16,0.76
20130305,0.15,0.15,0.77
20130306,0.15,0.15,0.81
20130307,0.16,0.15,0.85
20130308,0.15,0.15,0.9
20130311,0.16,0.15,0.9
20130312,0.15,0.15,0.88
20130313,0.14,0.15,0.89
20130314,0.15,0.15,0.88
20130315,0.16,0.14,0.84
20130318,0.16,0.15,0.81
20130319,0.15,0.15,0.79
20130320,0.15,0.15,0.81
20130321,0.16,0.14,0.81
20130322,0.15,0.14,0.8
20130325,0.15,0.14,0.8
20130326,0.14,0.14,0.79
20130327,0.12,0.14,0.76
20130328,0.13,0.14,0.77
20130329,0.09,,
20130401,0.16,0.14,0.76
20130402,0.15,0.14,0.78
20130403,0.14,0.13,0.73
20130404,0.14,0.13,0.69
20130405,0.15,0.13,0.68
20130408,0.15,0.13,0.71
20130409,0.15,0.13,0.7
20130410,0.15,0.12,0.74
20130411,0.15,0.12,0.74
20130412,0.15,0.11,0.7
20130415,0.15,0.12,0.69
20130416,0.15,0.13,0.71
20130417,0.15,0.13,0.71
20130418,0.15,0.12,0.71
20130419,0.15,0.12,0.72
20130422,0.15,0.12,0.7
20130423,0.14,0.12,0.71
20130424,0.13,0.13,0.7
20130425,0.13,0.12,0.71
20130426,0.13,0.12,0.68
20130429,0.13,0.12,0.68
20130430,0.14,0.11,0.68
20130501,0.14,0.11,0.65
20130502,0.15,0.11,0.65
20130503,0.14,0.11,0.73
20130506,0.14,0.11,0.74
20130507,0.12,0.1,0.75
20130508,0.12,0.11,0.75
20130509,0.12,0.11,0.75
20130510,0.12,0.11,0.82
